"strain"	"query"	"array"	"r1"	"r2"	"r3"	"mean"	"sd"	"gi_score"
"PRE7g7-MCM2-TRg-4"	"PRE7g7-MCM2-TRg-4"	"PRE7g7"	"MCM2-TRg-4"	0.682366967631883	0.831358360834641	NA	NA	NA	NA
"PRE7g7-MPP10-TRg-1"	"PRE7g7-MPP10-TRg-1"	"PRE7g7"	"MPP10-TRg-1"	0.963715552611648	0.842827729329604	1.0373829057165	0.947975395885917	0.0982280182282363	0.0629217966047366
"PRE7g7-RET2-TRg-4"	"PRE7g7-RET2-TRg-4"	"PRE7g7"	"RET2-TRg-4"	0.801231202621677	0.804497541742683	1.08250079770035	0.896076514021569	0.161456425705738	0.0619610832584434
"PRE7g7-RET2-TRg-1"	"PRE7g7-RET2-TRg-1"	"PRE7g7"	"RET2-TRg-1"	0.961512991516974	0.909355459502539	NA	NA	NA	NA
"PRE7g7-RPS2-NRg-1"	"PRE7g7-RPS2-NRg-1"	"PRE7g7"	"RPS2-NRg-1"	0.807052230532457	0.750218152343124	0.833754782387521	0.797008388421034	0.0426644021763226	-0.0709375901578122
"PRE7g7-RPS2-NRg-2"	"PRE7g7-RPS2-NRg-2"	"PRE7g7"	"RPS2-NRg-2"	0.674557800512267	0.639171501755486	0.803136094128325	0.705621798798693	0.0862834044307019	-0.125306217025732
"PRE7g7-ORC4-NRg-3"	"PRE7g7-ORC4-NRg-3"	"PRE7g7"	"ORC4-NRg-3"	0.958398414124456	0.834746016737226	1.0463606954975	0.946501708786394	0.106307769072297	-0.0129327912685263
"PRE7g7-TIP20-TRg-7"	"PRE7g7-TIP20-TRg-7"	"PRE7g7"	"TIP20-TRg-7"	0.948630977692815	0.935487993458185	1.24784185117931	1.04398694077677	0.176665794312508	0.0656321298851356
"PRE7g7-SMT3-TRg-1"	"PRE7g7-SMT3-TRg-1"	"PRE7g7"	"SMT3-TRg-1"	0.85209114141867	0.745747173311743	0.812046368130667	0.803294894287027	0.0537094135976992	-0.0888195050278241
"PRE7g7-MSS18-NRg-6"	"PRE7g7-MSS18-NRg-6"	"PRE7g7"	"MSS18-NRg-6"	0.988420819107829	1.03589823441453	1.11402559238237	1.04611488196824	0.063422588111529	0.0610808432937958
"PRE7g7-YEF3-NRg-9"	"PRE7g7-YEF3-NRg-9"	"PRE7g7"	"YEF3-NRg-9"	0.140424617356264	0.0939046543419282	0.238876071255292	0.157735114317828	0.0740197129774177	-0.146747905221454
"PRE7g7-ASK1-NRg-1"	"PRE7g7-ASK1-NRg-1"	"PRE7g7"	"ASK1-NRg-1"	0.83219563974003	0.780893996501856	1.03257674904165	0.881888795094514	0.132996651267301	-0.137821460014345
"PRE7g7-SMC1-TRg-1"	"PRE7g7-SMC1-TRg-1"	"PRE7g7"	"SMC1-TRg-1"	0.711199085170665	0.745490428259782	0.904732425811477	0.787140646413974	0.103270731522136	-0.0481285543258827
"PRE7g7-NIP1-NRg-1"	"PRE7g7-NIP1-NRg-1"	"PRE7g7"	"NIP1-NRg-1"	0.837049856281434	0.907266835525283	0.998543180597418	0.914286624134712	0.0809751907916718	-0.122040170255119
"PRE7g7-RPP1-NRg-1"	"PRE7g7-RPP1-NRg-1"	"PRE7g7"	"RPP1-NRg-1"	NA	0.995701006904727	NA	NA	NA	NA
"PRE7g7-YDJ1-TRg-6"	"PRE7g7-YDJ1-TRg-6"	"PRE7g7"	"YDJ1-TRg-6"	0.631878819115079	0.362122454186237	0.724289290033683	0.572763521111667	0.188181210779562	-0.0900637563496255
"PRE7g7-SUB2-NRg-1"	"PRE7g7-SUB2-NRg-1"	"PRE7g7"	"SUB2-NRg-1"	0.951394773766271	0.906116526445314	1.10252158361124	0.98667762794094	0.102846470377551	-0.036775101429329
"PRE7g7-TIM10-NRg-8"	"PRE7g7-TIM10-NRg-8"	"PRE7g7"	"TIM10-NRg-8"	0.917660709941992	0.710797185896408	0.89884005691858	0.842432650918994	0.114387394339766	0.110908162130213
"PRE7g7-TIM10-NRg-4"	"PRE7g7-TIM10-NRg-4"	"PRE7g7"	"TIM10-NRg-4"	0.867635887643535	0.656624579133834	1.10174297762672	0.875334481468031	0.222659040753737	-0.07186640224185
"PRE7g7-TIM10-NRg-7"	"PRE7g7-TIM10-NRg-7"	"PRE7g7"	"TIM10-NRg-7"	0.660995889572496	0.711270899333298	0.782637032710309	0.718301273872034	0.0611245576718936	-0.0660454968712123
